kabkota,kecamatan,level_portal,npsn,school,address,kelurahan,status,profile
Kabupaten Bantul,Pandak,dikdas,20400751,SD NEGERI 1 WIJIREJO,"Kadek, Wijirejo, Pandak, Bantul",Wijirejo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400751
Kabupaten Bantul,Pandak,dikdas,20400768,SD NEGERI 2 WIJIREJO,"Gesikan, Wijirejo, Pandak",Wijirejo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400768
Kabupaten Bantul,Pandak,dikdas,20400457,SD NEGERI BANTULAN,"Bantulan, Gilangharjo, Pandak",Gilangharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400457
Kabupaten Bantul,Pandak,dikdas,20400647,SD NEGERI BOGO,"Bogo, Wijirejo,pandak",Wijirejo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400647
Kabupaten Bantul,Pandak,dikdas,20400758,SD NEGERI BONGSREN,"Bongsren, Gilangharjo, Pandak",Gilangharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400758
Kabupaten Bantul,Pandak,dikdas,20400701,SD NEGERI CIREN,"Ciren, Triharjo,pandak",Triharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400701
Kabupaten Bantul,Pandak,dikdas,20400698,SD NEGERI DALEMAN,"Daleman, Gilangharjo,pandak",Gilangharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400698
Kabupaten Bantul,Pandak,dikdas,20400712,SD NEGERI GLAGAHAN,"Glagahan, Caturharjo, Pandak",Caturharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400712
Kabupaten Bantul,Pandak,dikdas,20400708,SD NEGERI GUMULAN,"Gumulan, Caturharjo,Pandak",Caturharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400708
Kabupaten Bantul,Pandak,dikdas,20400707,SD NEGERI GUNTING,"Gunting, Gilangharjo, Pandak",Gilangharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400707
Kabupaten Bantul,Pandak,dikdas,20400706,SD NEGERI GUNTURAN,"Gunturan,Triharjo,pandak",Triharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400706
Kabupaten Bantul,Pandak,dikdas,20400692,SD NEGERI JIGUDAN,"Jl. Srandakan Km 5, Jigudan, Triharjo, Pandak",Triharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400692
Kabupaten Bantul,Pandak,dikdas,20400533,SD NEGERI KREKAH,"Krekah, Gilangharjo, Pandak",Gilangharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400533
Kabupaten Bantul,Pandak,dikdas,20400248,SD NEGERI NGENTAKMANGIR,"NGENTAKMANGIR, WIJIREJO, PANDAK",Wijirejo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400248
Kabupaten Bantul,Pandak,dikdas,20400252,SD NEGERI PAYUNGAN,Payungan RT.006,Triharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400252
Kabupaten Bantul,Pandak,dikdas,20400147,SD NEGERI SALAM,SALAM,Triharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400147
Kabupaten Bantul,Pandak,dikdas,20400190,SD NEGERI TUNJUNGAN,"Tunjungan, Caturharjo, Pandak",Caturharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400190
Kabupaten Bantul,Pandak,dikdas,70015454,SD UNGGULAN AISYIYAH PANDAK,"Ngabean, Triharjo, Pandak, Bantul",Triharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70015454
Kabupaten Bantul,Pandak,dikdas,69990336,SMP ISLAM AR-RISALAH,"Jln. Makam Sewu Ngeblak Rt 05, Wijirejo Pandak Bantul",Wijirejo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69990336
Kabupaten Bantul,Pandak,dikdas,20400295,SMP NEGERI 1 PANDAK,Pandak Bantul,Gilangharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400295
Kabupaten Bantul,Pandak,dikdas,20400363,SMP NEGERI 2 PANDAK,Glagahan Caturharjo Pandak Bantul,Caturharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400363
Kabupaten Bantul,Pandak,dikdas,20400336,SMP NEGERI 3 PANDAK,Gesikan Wijirejo Pandak Bantul,Wijirejo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400336
Kabupaten Bantul,Pandak,dikdas,20400342,SMP NEGERI 4 PANDAK,"Ngaran, Gilangharjo, Pandak, Bantul 55761",Gilangharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400342
Kabupaten Bantul,Bantul,dikdas,70028032,MI TAHFIDZ SERAYU,Serayu,Bantul,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70028032
Kabupaten Bantul,Bantul,dikdas,20400562,MTSN 4 BANTUL,KARANGGAYAM TROMOL BANTUL 55711,Bantul,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400562
Kabupaten Bantul,Bantul,dikdas,20400617,MTSS MUHAMMADIYAH BANTUL,KADIROJO RT 006 DK KADIROJO,Palbapang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400617
Kabupaten Bantul,Bantul,dikdas,20400622,SD BOPKRI TUREN,Jl Mgr Sugiyopranoto no 169,Trirenggo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400622
Kabupaten Bantul,Bantul,dikdas,69852104,SD ISLAM AL-AZHAR 38 BANTUL,GEMAHAN RINGINHARJO BANTUL BANTUL,Ringin Harjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69852104
Kabupaten Bantul,Bantul,dikdas,20400621,SD IT AR RAIHAN,Sumberbatikan,Trirenggo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400621
Kabupaten Bantul,Bantul,dikdas,20403519,SD IT SAMAWI,Tajeman,Palbapang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20403519
Kabupaten Bantul,Bantul,dikdas,20400620,SD KANISIUS BANTUL,Badegan,Bantul,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400620
Kabupaten Bantul,Bantul,dikdas,20400604,SD MUHAMMADIYAH BANTUL KOTA,JL.KH.Agus Salim No 97 C,Bantul,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400604
Kabupaten Bantul,Bantul,dikdas,20400465,SD MUHAMMADIYAH PEPE,"Pepe, Trirenggo, Bantul",Trirenggo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400465
Kabupaten Bantul,Bantul,dikdas,20400461,SD MUHAMMADIYAH SERUT,"Serut, Palbapang,bantul",Palbapang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400461
Kabupaten Bantul,Bantul,dikdas,20400469,SD NEGERI 1 BANTUL,"JL. GATOT SUBROTO MANDINGAN, RINGINHARJO, BANTUL",Ringin Harjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400469
Kabupaten Bantul,Bantul,dikdas,20400506,SD NEGERI 1 PALBAPANG,"Guyengan, Palbapang,bantul",Palbapang,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400506
Kabupaten Bantul,Bantul,dikdas,20400206,SD NEGERI 1 TRIRENGGO,"Klembon, Trirenggo,bantul",Trirenggo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400206
Kabupaten Bantul,Bantul,dikdas,20400801,SD NEGERI 2 SABDODADI,"Bangeran, Sabdodadi, Bantul",Sabdodadi,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400801
Kabupaten Bantul,Bantul,dikdas,20400776,SD NEGERI 3 BANTUL,"Dukuh Bejen, Bantul, Bantul",Bantul,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400776
Kabupaten Bantul,Bantul,dikdas,20400637,SD NEGERI BANTUL TIMUR,"Jl. RA. Kartini 42, Trirenggo,Bantul",Trirenggo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400637
Kabupaten Bantul,Bantul,dikdas,20409795,SD NEGERI BANTUL WARUNG,Jl. Jendral Ahmad Yani Bantul,Bantul,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409795
Kabupaten Bantul,Bantul,dikdas,20400238,SD NEGERI KARANGMOJO,"Karangmojo, Trirenggo,bantul",Trirenggo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400238
Kabupaten Bantul,Bantul,dikdas,20400269,SD NEGERI MANDING TENGAH,"MANDING, TRIRENGGO, BANTUL",Trirenggo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400269
Kabupaten Bantul,Bantul,dikdas,20400672,SD NEGERI PALBAPANG BARU,"Kadirojo, Palbapang,bantul",Palbapang,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400672
Kabupaten Bantul,Bantul,dikdas,20400152,SD NEGERI PENI,Jl. Sultan Agung Km.1 Peni Palbapang Bantul 55713 Bantul D.I Yogyakarta,Palbapang,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400152
Kabupaten Bantul,Bantul,dikdas,20400133,SD NEGERI PRIYAN,"Priyan, Trirenggo,Bantul",Trirenggo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400133
Kabupaten Bantul,Bantul,dikdas,20400149,SD NEGERI RINGINHARJO,"Deresan, Ringinharjo,Bantul",Ringin Harjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400149
Kabupaten Bantul,Bantul,dikdas,20400198,SD NEGERI SABDODADI KEYONGAN,"Jl. Parangtritis Km 10,5 Neco, Sabdodadi, Bantul",Sabdodadi,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400198
Kabupaten Bantul,Bantul,dikdas,20400114,SD NEGERI SUTRAN,"Sutran, Sabdodadi, Bantul",Sabdodadi,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400114
Kabupaten Bantul,Bantul,dikdas,20400180,SD NEGERI TEGALDOWO,"Grujugan, Bantul, Bantul",Bantul,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400180
Kabupaten Bantul,Bantul,dikdas,20400748,SD NEGERI TERUMAN,"Kresen, RT 005, Bantul, Bantul",Bantul,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400748
Kabupaten Bantul,Bantul,dikdas,20407340,SD UNGGULAN AISYIYAH BANTUL,Jln Wakhid Hasyim No.60 Sanggrahan Ringinharjo,Ringin Harjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20407340
Kabupaten Bantul,Bantul,dikdas,20400325,SMP 1 VETERAN BANTUL,Jl.jend.sudirman No.25 Bantul,Bantul,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400325
Kabupaten Bantul,Bantul,dikdas,70046936,SMP ISLAM AL AZHAR 66 BANTUL,"Jl. Kh Wahid Hasyim, Karasan, Palbapang, Bantul",Palbapang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70046936
Kabupaten Bantul,Bantul,dikdas,20411877,SMP ISLAM PRESTASI AL MUBTADI-IEN,Karangmojo Trirenggo Bantul,Trirenggo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20411877
Kabupaten Bantul,Bantul,dikdas,20400308,SMP MUHAMMADIYAH BANTUL,Jln. Gajah Mada No. 7b Bantul,Bantul,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400308
Kabupaten Bantul,Bantul,dikdas,20400302,SMP NEGERI 1 BANTUL,Jl. R.A. Kartini No. 44 Bantul,Trirenggo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400302
Kabupaten Bantul,Bantul,dikdas,20400357,SMP NEGERI 2 BANTUL,Jln. Raya Bantul No.2/III Bantul,Bantul,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400357
Kabupaten Bantul,Bantul,dikdas,20400330,SMP NEGERI 3 BANTUL,Jalan Sultan Agung Peni Palbapang Bantul,Palbapang,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400330
Kabupaten Bantul,Bantul,dikdas,20400319,SMP PATRIA BANTUL,Jl. Parangtritis Km 11 Sabdodadi Bantul,Sabdodadi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400319
Kabupaten Bantul,Bantul,dikdas,20400303,SMP PUTRATAMA BANTUL,Jl. Mgr. Alb. Sugiyopranoto No. 02 Klodran,Bantul,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400303
Kabupaten Bantul,Bantul,dikdas,20411879,SMP UNGGULAN AISYIYAH BANTUL,Jl. Ir. Juanda Bantul Timur Bantul Trirenggo Bantul 55714,Trirenggo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20411879
Kabupaten Bantul,Bantul,dikdas,20400292,SMP YP BANTUL,"Jl. Samas Km 0,5 Palbapang Bantul",Palbapang,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400292
Kabupaten Bantul,Jetis,dikdas,70035950,MI MA`ARIF TRIMULYO,Karangduwet RT 10 KARANGSEMUT TRIMULYO JETIS BANTUL,Trimulyo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70035950
Kabupaten Bantul,Jetis,dikdas,20400548,MIS PATALAN,KATEGAN PATALAN,Patalan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400548
Kabupaten Bantul,Jetis,dikdas,20400556,MTSN 2 BANTUL,BANARAN,Sumber Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400556
Kabupaten Bantul,Jetis,dikdas,69880739,SD IT CENDEKIA,"Ketandan RT 82, Patalan, Jetis, Bantul",Patalan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69880739
Kabupaten Bantul,Jetis,dikdas,20403526,SD IT SALSABILA JETIS,Gatak,Sumber Agung,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20403526
Kabupaten Bantul,Jetis,dikdas,20400602,SD MUHAMMADIYAH BLAWONG I,Jl. Imogiri Km 11 Blawong,Trimulyo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400602
Kabupaten Bantul,Jetis,dikdas,20400601,SD MUHAMMADIYAH BLAWONG II,Ponggok II,Trimulyo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400601
Kabupaten Bantul,Jetis,dikdas,20400464,SD MUHAMMADIYAH PULOKADANG,"Kralas, Canden, Jetis, Bantul",Canden,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400464
Kabupaten Bantul,Jetis,dikdas,20400540,SD NEGERI 1 BARONGAN,"Paten, Sumberagung,jetis",Sumber Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400540
Kabupaten Bantul,Jetis,dikdas,20400502,SD NEGERI 1 PATALAN,Sulang Lor Patalan Jetis Bantul,Patalan,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400502
Kabupaten Bantul,Jetis,dikdas,20400740,SD NEGERI 1 SUMBERAGUNG,"Beji, Sumberagung",Sumber Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400740
Kabupaten Bantul,Jetis,dikdas,20400723,SD NEGERI 2 BARONGAN,Bungas,Sumber Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400723
Kabupaten Bantul,Jetis,dikdas,20400670,SD NEGERI 2 PATALAN,Ketandan,Patalan,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400670
Kabupaten Bantul,Jetis,dikdas,20400765,SD NEGERI 2 SUMBERAGUNG,"Banaran, Sumberagung, Jetis",Sumber Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400765
Kabupaten Bantul,Jetis,dikdas,20400665,SD NEGERI BAKULAN,BAKULAN PATALAN JETIS BANTUL YOGYAKARTA,Patalan,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400665
Kabupaten Bantul,Jetis,dikdas,20400640,SD NEGERI BENDOSARI,Bulusan,Canden,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400640
Kabupaten Bantul,Jetis,dikdas,20400521,SD NEGERI CANDEN,Plembutan,Canden,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400521
Kabupaten Bantul,Jetis,dikdas,20400537,SD NEGERI JETIS,"Jl. Imogiri Barat Km.11, Kertan",Sumber Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400537
Kabupaten Bantul,Jetis,dikdas,20400201,SD NEGERI KEMBANGSONGO,"Kembangsongo,Trimulyo,Jetis",Trimulyo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400201
Kabupaten Bantul,Jetis,dikdas,20400199,SD NEGERI KEPUH,Ngibikan,Canden,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400199
Kabupaten Bantul,Jetis,dikdas,20400215,SD NEGERI KOWANG,Kowang,Trimulyo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400215
Kabupaten Bantul,Jetis,dikdas,20400254,SD NEGERI PATALAN BARU,"Jl. Parangtritis Km 14,5, Patalan, Patalan, Jetis, Bantul",Patalan,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400254
Kabupaten Bantul,Jetis,dikdas,20400513,SD NEGERI SAWAHAN,BALAKAN SUMBERAGUNG,Sumber Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400513
Kabupaten Bantul,Jetis,dikdas,20400102,SD NEGERI SINDET,"Sindet, Trimulyo, Jetis",Trimulyo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400102
Kabupaten Bantul,Jetis,dikdas,70064529,SMP ALKARIMA,"Barongan, RT.01",Sumber Agung,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70064529
Kabupaten Bantul,Jetis,dikdas,70007967,SMP Baitul Quran Cendekia,Banjardowo RT 87 Patalan Jetis Bantul,Patalan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70007967
Kabupaten Bantul,Jetis,dikdas,20400306,SMP MUHAMMADIYAH JETIS,Pulokadang,Canden,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400306
Kabupaten Bantul,Jetis,dikdas,20400299,SMP NEGERI 1 JETIS,Jalan Imogiri Barat Km. 11 Jetis Bantul Yogyakarta,Sumber Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400299
Kabupaten Bantul,Jetis,dikdas,20400367,SMP NEGERI 2 JETIS,Jetis,Canden,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400367
Kabupaten Bantul,Jetis,dikdas,20400327,SMP NEGERI 3 JETIS,"Jl. Parangtritis Km. 14,5",Patalan,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400327
Kabupaten Bantul,Imogiri,dikdas,20400565,MIN 2 BANTUL,KEBONAGUNG,Kebon Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400565
Kabupaten Bantul,Imogiri,dikdas,20400578,MIS MA`ARIF GIRILOYO 1,GIRILOYO,Wukirsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400578
Kabupaten Bantul,Imogiri,dikdas,20400550,MIS MA`ARIF GIRILOYO 2,GIRILOYO KARANGKULON,Wukirsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400550
Kabupaten Bantul,Imogiri,dikdas,20400560,MTSN 3 BANTUL,"WUKIRSARI, IMOGIRI BANTUL",Wukirsari,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400560
Kabupaten Bantul,Imogiri,dikdas,20400495,SD MUHAMMADIYAH KARANGTENGAH,"Karangtengah, Imogiri,imogiri",Karang Tengah,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400495
Kabupaten Bantul,Imogiri,dikdas,20400773,SD NEGERI 3 IMOGIRI,"Setran, Karangtalun, Imogiri, Bantul 55782",Karangtalun,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400773
Kabupaten Bantul,Imogiri,dikdas,20400662,SD NEGERI BANGO,"Pelemantung, Selopamioro,imogiri",Selopamioro,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400662
Kabupaten Bantul,Imogiri,dikdas,20400713,SD NEGERI GIRIWUNGU,"Kradenan, Girirejo,imogiri",Girirejo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400713
Kabupaten Bantul,Imogiri,dikdas,20400530,SD NEGERI IMOGIRI,"Toprayan, Imogiri,imogiri",Imogiri,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400530
Kabupaten Bantul,Imogiri,dikdas,20400226,SD NEGERI KALIDADAP,"Kalidadap, Selopamioro,imogiri",Selopamioro,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400226
Kabupaten Bantul,Imogiri,dikdas,20400251,SD NEGERI KARANGTENGAH BARU,"Numpukan, Karangtengah,imogiri",Karang Tengah,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400251
Kabupaten Bantul,Imogiri,dikdas,20400230,SD NEGERI KEBONAGUNG,"Kebonagung, Kebonagung,imogiri",Kebon Agung,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400230
Kabupaten Bantul,Imogiri,dikdas,20400216,SD NEGERI KEDUNGMIRI,"Kedungmiri, Sriharjo,imogiri",Sriharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400216
Kabupaten Bantul,Imogiri,dikdas,20400181,SD NEGERI LANTENG BARU,"Kajor, Selopamioro, Imogiri, Bantul, Yogyakarta 55782",Selopamioro,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400181
Kabupaten Bantul,Imogiri,dikdas,20400196,SD NEGERI LEMAHRUBUH,"Lemahrubuh, Selopamioro,imogiri",Selopamioro,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400196
Kabupaten Bantul,Imogiri,dikdas,20400278,SD NEGERI NAWUNGAN,"Nawungan I, Selopamioro,imogiri",Selopamioro,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400278
Kabupaten Bantul,Imogiri,dikdas,20400274,SD NEGERI NGASINAN,"Nogosari II, Wukirsari,imogiri, Bantul, DIY",Wukirsari,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400274
Kabupaten Bantul,Imogiri,dikdas,20400242,SD NEGERI NGRANCAH,"Ngrancah, Sriharjo, Imogiri",Sriharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400242
Kabupaten Bantul,Imogiri,dikdas,20400250,SD NEGERI NOGOSARI,NOGOSARI SELOPAMIORO IMOGIRI,Selopamioro,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400250
Kabupaten Bantul,Imogiri,dikdas,20400509,SD NEGERI PUCUNG,"Pucung, Wukirsari, Imogiri",Wukirsari,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400509
Kabupaten Bantul,Imogiri,dikdas,20400791,SD NEGERI PUNDUNG,"Kradenan, Girirejo,imogiri",Girirejo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400791
Kabupaten Bantul,Imogiri,dikdas,20400472,SD NEGERI SILUK,"Siluk, Selopamioro, Imogiri",Selopamioro,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400472
Kabupaten Bantul,Imogiri,dikdas,20400110,SD NEGERI SOMPOK,Sriharjo Imogiri Bantul,Sriharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400110
Kabupaten Bantul,Imogiri,dikdas,20400711,SD NEGERI SRIHARJO,"Jl. Imogiri-Panggang Km. 3, Mojohuro",Sriharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400711
Kabupaten Bantul,Imogiri,dikdas,20400119,SD NEGERI SRUNGGO,Srunggo,Selopamioro,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400119
Kabupaten Bantul,Imogiri,dikdas,20400160,SD NEGERI WUKIRSARI,"Manggung, Wukirsari,imogiri",Wukirsari,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400160
Kabupaten Bantul,Imogiri,dikdas,20400424,SMP MA ARIF IMOGIRI,Jayan RT 01,Kebon Agung,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400424
Kabupaten Bantul,Imogiri,dikdas,20400307,SMP MUHAMMADIYAH IMOGIRI,Jalan Raya Imogiri Pos Imogiri,Imogiri,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400307
Kabupaten Bantul,Imogiri,dikdas,20400300,SMP NEGERI 1 IMOGIRI,"Jln Imogiri km 12, Imogiri, Bantul",Imogiri,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400300
Kabupaten Bantul,Imogiri,dikdas,20400359,SMP NEGERI 2 IMOGIRI,"Jl. Imogiri-panggang Jati, Sriharjo, Imogiri, Bantul",Sriharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400359
Kabupaten Bantul,Imogiri,dikdas,20400328,SMP NEGERI 3 IMOGIRI,LANTENG II,Selopamioro,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400328
Kabupaten Bantul,Dlingo,dikdas,70032969,MI IBNU `ABBAS IV DLINGO,KAPINGAN 001 TEMUWUH DLINGO BANTUL,Temuwuh,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70032969
Kabupaten Bantul,Dlingo,dikdas,20400576,MIS AL HUDA KEBOSUNGU,KEBOSUNGU II,Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400576
Kabupaten Bantul,Dlingo,dikdas,20400577,MIS AL ISLAMIYAH KORIPAN,"KORIPAN 1, DLINGO, DLINGO",Dlingo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400577
