incident_id,source_page,table_row,event_id,date_iso,date_end_iso,date_precision,date_raw,province,province_raw,kabkota,kabkota_type,kabkota_name,kabkota_kode,kabkota_kode_match,provinsi_kode,kabkota_lat,kabkota_lng,kabkota_population,kabkota_area_km2,venue,venue_level,venue_raw,symptomatic_raw,symptomatic_kind,symptomatic,symptomatic_min,symptomatic_max,symptomatic_by_subject,symptomatic_counted,deaths_raw,deaths,deaths_counted,ref_ids,source_urls,flags
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0682,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,682,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0678,2026-09-11,2026-09-11,day,11 September 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Tengah,kabupaten,Lombok Tengah,52.02,exact,52,-8.706131863466181,116.27003418305937,1128716,1167.029,MTs Qudwatun Hasanah,junior_secondary,MTs Qudwatun Hasanah,352 Siswa,exact,352,352,352,"{""student"": 352}",,,,,"[""auto:2df2916a91""]","[""https://afu.id/nasional/keracunan-mbg-di-lombok-tengah-masif-352-siswa-sd-jadi-korban-wali-murid-geram-desak-program-dihentikan""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0683,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,683,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0683,2025-08-19,2025-08-19,day,19 Agustus 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Timur,kabupaten,Lombok Timur,52.03,exact,52,-8.650938604217814,116.52965363887955,1457591,1602.377,SMK Karya Adi Husada,senior_secondary,SMK Karya Adi Husada,Belasan Siswa,vague,,11,19,{},,,,,"[""auto:376747dbbc""]","[""https://radarlombok.co.id/siswa-smk-diduga-keracunan-usai-santap-mbg.html""]","[""count_vague""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0684,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,684,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0684,2025-10-13,2025-10-13,day,13 Oktober 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Timur,kabupaten,Lombok Timur,52.03,exact,52,-8.650938604217814,116.52965363887955,1457591,1602.377,MA Ma'arif Pondok Pesantren Baitul Rahman,senior_secondary,MA Ma'arif Pondok Pesantren Baitul Rahman,51 Santri,exact,51,51,51,"{""santri"": 51}",51,,,,"[""auto:b88f922c46""]","[""https://mataram.antaranews.com/berita/496981/puluhan-santri-di-lotim-diare-diduga-usai-santap-mbg-begini-tanggapan-sppg""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0685,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,685,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0685,2025-10-17,2025-10-17,day,17 Oktober 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Timur,kabupaten,Lombok Timur,52.03,exact,52,-8.650938604217814,116.52965363887955,1457591,1602.377,SMP Islam Terpadu Lukman Hakim Pohgading,junior_secondary,SMP Islam Terpadu Lukman Hakim Pohgading,23 Siswa,exact,23,23,23,"{""student"": 23}",23,,,,"[""auto:749859c34d""]","[""https://lombok.tribunnews.com/ntb/94732/dikes-cari-penyebab-puluhan-siswi-di-lombok-timur-diduga-keracunan-mbg""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0686,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,686,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0686,2026-01-26,2026-01-26,day,26 Januari 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Timur,kabupaten,Lombok Timur,52.03,exact,52,-8.650938604217814,116.52965363887955,1457591,1602.377,,,TBA (Tidak disebutkan),Puluhan siswa,vague,,20,99,{},,,,,"[""auto:a7158e6bbe""]","[""https://koran-jakarta.com/2026-01-27/dugaan-keracunan-mbg-di-lombok-timur-dinkes-turunkan-tim-investigasi""]","[""no_venue"", ""count_vague""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0687,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,687,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0687,2026-04-24,2026-04-24,day,24 April 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Timur,kabupaten,Lombok Timur,52.03,exact,52,-8.650938604217814,116.52965363887955,1457591,1602.377,MI Yadinu Banok,primary,MI Yadinu Banok,51 Orang,exact,51,51,51,"{""person"": 51}",51,,,,"[""auto:c8a72ae1b8""]","[""https://kicknews.today/keracunan-massal-mbg-di-lombok-timur-bertambah-ibu-hamil-ikut-dirawat/""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0688,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,688,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0688,2025-09-03,2025-09-03,day,3 September 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Barat,kabupaten,Lombok Barat,52.01,exact,52,-8.681396051887829,116.13670528305914,762757,919.44,SDN 1 Selat,primary,SDN 1 Selat,17 Siswa,exact,17,17,17,"{""student"": 17}",17,,,,"[""auto:5d154c8cc1""]","[""https://www.detik.com/bali/nusra/d-8095139/17-siswa-di-lombok-barat-diduga-keracunan-mbg-sempat-dibawa-ke-puskesmas""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0689,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,689,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0689,2025-09-03,2025-09-03,day,3 September 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Barat,kabupaten,Lombok Barat,52.01,exact,52,-8.681396051887829,116.13670528305914,762757,919.44,SDN 2 Nyur Lembang,primary,SDN 2 Nyur Lembang,2 Siswa,exact,2,2,2,"{""student"": 2}",2,,,,"[""auto:6d31220122""]","[""https://regional.kompas.com/read/2025/09/05/140802578/ketua-gugus-di-ntb-sebut-2-sekolah-keracunan-mbg-kita-tidak-mau-anak-anak""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0690,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,690,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0690,2025-09-24,2025-09-24,day,24 September 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Barat,kabupaten,Lombok Barat,52.01,exact,52,-8.681396051887829,116.13670528305914,762757,919.44,,junior_secondary,MTS (Spesifik tidak disebutkan),26 Santri,exact,26,26,26,"{""santri"": 26}",26,,,,"[""auto:69d5a82329""]","[""https://www.detik.com/bali/nusra/d-8129652/26-santri-ponpes-di-lombok-barat-keracunan-setelah-30-menit-santap-mbg""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0691,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,691,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0691,2025-09-17,2025-09-17,day,17 September 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Sumbawa,kabupaten,Sumbawa,52.04,exact,52,-8.489511525311054,117.4196890006745,527715,6645.723,MTSN 2 Sumbawa,junior_secondary,MTSN 2 Sumbawa,94 siswa,exact,94,94,94,"{""student"": 94}",94,,,,"[""auto:9428e29639""]","[""https://www.detik.com/bali/nusra/d-8117464/ratusan-siswa-di-sumbawa-diduga-keracunan-mbg-keluhkan-mual-mencret?page=2""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0692,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,692,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0692,2025-09-17,2025-09-17,day,17 September 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Sumbawa,kabupaten,Sumbawa,52.04,exact,52,-8.489511525311054,117.4196890006745,527715,6645.723,SDN Lamenta,primary,SDN Lamenta,1 siswa,exact,1,1,1,"{""student"": 1}",1,,,,"[""auto:9428e29639""]","[""https://www.detik.com/bali/nusra/d-8117464/ratusan-siswa-di-sumbawa-diduga-keracunan-mbg-keluhkan-mual-mencret?page=2""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0693,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,693,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0693,2025-09-17,2025-09-17,day,17 September 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Sumbawa,kabupaten,Sumbawa,52.04,exact,52,-8.489511525311054,117.4196890006745,527715,6645.723,MIN 3 Sumbwa,primary,MIN 3 Sumbwa,20 siswa,exact,20,20,20,"{""student"": 20}",20,,,,"[""auto:9428e29639""]","[""https://www.detik.com/bali/nusra/d-8117464/ratusan-siswa-di-sumbawa-diduga-keracunan-mbg-keluhkan-mual-mencret?page=2""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0694,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,694,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0694,2025-09-17,2025-09-17,day,17 September 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Sumbawa,kabupaten,Sumbawa,52.04,exact,52,-8.489511525311054,117.4196890006745,527715,6645.723,MAN 3 Sumbawa,senior_secondary,MAN 3 Sumbawa,11 siswa,exact,11,11,11,"{""student"": 11}",11,,,,"[""auto:9428e29639""]","[""https://www.detik.com/bali/nusra/d-8117464/ratusan-siswa-di-sumbawa-diduga-keracunan-mbg-keluhkan-mual-mencret?page=2""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0695,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,695,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0695,2025-10-12,2025-10-12,day,12 Oktober 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kota Bima,kota,Bima,52.72,exact,52,-8.461655165060522,118.74871988305718,165113,208.389,SDN 11 Kota Bima,primary,SDN 11 Kota Bima,23 Siswa,exact,23,23,23,"{""student"": 23}",23,,,,"[""auto:2205b74d2a""]","[""https://www.detik.com/bali/nusra/d-8157046/mbg-makan-korban-lagi-guru-siswa-dua-sd-di-bima-keracunan""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0696,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,696,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0695,2025-10-12,2025-10-12,day,12 Oktober 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kota Bima,kota,Bima,52.72,exact,52,-8.461655165060522,118.74871988305718,165113,208.389,SDN 42 Kota Bima,primary,SDN 42 Kota Bima,23 Siswa,exact,23,23,23,"{""student"": 23}",,,,,"[""auto:2205b74d2a""]","[""https://www.detik.com/bali/nusra/d-8157046/mbg-makan-korban-lagi-guru-siswa-dua-sd-di-bima-keracunan""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0697,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,697,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0697,2025-10-31,2025-10-31,day,31 Oktober 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Sumbawa Barat,kabupaten,Sumbawa Barat,52.07,exact,52,-8.753910149465758,116.85426539840077,156059,1739.564,Pondok Pesantren Himatul Ummah,pesantren,Pondok Pesantren Himatul Ummah,71 Siswa,exact,71,71,71,"{""student"": 71}",71,,,,"[""auto:3e26b39f65""]","[""https://www.postkotantb.com/2025/11/71-santri-dan-siswa-di-brang-rea-ksb.html""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0698,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,698,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0697,2025-10-31,2025-10-31,day,31 Oktober 2025,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Sumbawa Barat,kabupaten,Sumbawa Barat,52.07,exact,52,-8.753910149465758,116.85426539840077,156059,1739.564,SMPN 4 Brang Rea,junior_secondary,SMPN 4 Brang Rea,71 Siswa,exact,71,71,71,"{""student"": 71}",,,,,"[""auto:3e26b39f65""]","[""https://www.postkotantb.com/2025/11/71-santri-dan-siswa-di-brang-rea-ksb.html""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0699,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,699,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0699,2026-02-11,2026-02-11,day,11 Februari 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Utara,kabupaten,Lombok Utara,52.08,exact,52,-8.35633546555901,116.15926985422034,269989,810.185,SDN 2 Malaka,primary,SDN 2 Malaka,30 Siswa,exact,30,30,30,"{""student"": 30}",30,,,,"[""auto:446e9ce4bc""]","[""https://www.asatunews.co.id/30-siswa-sdn-lombok-utara-keracunan-makan-bergizi-gratis""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0700,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,700,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0699,2026-02-11,2026-02-11,day,11 Februari 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Utara,kabupaten,Lombok Utara,52.08,exact,52,-8.35633546555901,116.15926985422034,269989,810.185,SDN 4 Malaka,primary,SDN 4 Malaka,30 Siswa,exact,30,30,30,"{""student"": 30}",,,,,"[""auto:446e9ce4bc""]","[""https://www.asatunews.co.id/30-siswa-sdn-lombok-utara-keracunan-makan-bergizi-gratis""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0701,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,701,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0701,2026-04-04,2026-04-04,day,4 April 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Bima,kabupaten,Bima,52.06,exact,52,-8.556532639441706,118.67015779690297,543582,4208.861,,early_childhood,PAUD (Spesifik tidak disebutkan),29 Orang,exact,29,29,29,"{""person"": 29}",29,,,,"[""auto:c67f2ba8d9""]","[""https://ntb.idntimes.com/news/ntb/29-warga-diduga-keracunan-mbg-di-bima-dinkes-lakukan-investigasi-00-ldn3d-81r16k""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0702,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,702,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0701,2026-04-04,2026-04-04,day,4 April 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Bima,kabupaten,Bima,52.06,exact,52,-8.556532639441706,118.67015779690297,543582,4208.861,,early_childhood,TK (Spesifik tidak disebutkan),29 Orang,exact,29,29,29,"{""person"": 29}",,,,,"[""auto:c67f2ba8d9""]","[""https://ntb.idntimes.com/news/ntb/29-warga-diduga-keracunan-mbg-di-bima-dinkes-lakukan-investigasi-00-ldn3d-81r16k""]","[""no_venue"", ""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0703,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,703,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0701,2026-04-04,2026-04-04,day,4 April 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Bima,kabupaten,Bima,52.06,exact,52,-8.556532639441706,118.67015779690297,543582,4208.861,,junior_secondary,SMP (Spesifik tidak disebutkan),29 Orang,exact,29,29,29,"{""person"": 29}",,,,,"[""auto:c67f2ba8d9""]","[""https://ntb.idntimes.com/news/ntb/29-warga-diduga-keracunan-mbg-di-bima-dinkes-lakukan-investigasi-00-ldn3d-81r16k""]","[""no_venue"", ""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0704,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,704,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0701,2026-04-04,2026-04-04,day,4 April 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Bima,kabupaten,Bima,52.06,exact,52,-8.556532639441706,118.67015779690297,543582,4208.861,Ibu Hamil,,Ibu Hamil,29 Orang,exact,29,29,29,"{""person"": 29}",,,,,"[""auto:c67f2ba8d9""]","[""https://ntb.idntimes.com/news/ntb/29-warga-diduga-keracunan-mbg-di-bima-dinkes-lakukan-investigasi-00-ldn3d-81r16k""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0705,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,705,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0701,2026-04-04,2026-04-04,day,4 April 2026,Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Bima,kabupaten,Bima,52.06,exact,52,-8.556532639441706,118.67015779690297,543582,4208.861,Lansia,,Lansia,29 Orang,exact,29,29,29,"{""person"": 29}",,,,,"[""auto:c67f2ba8d9""]","[""https://ntb.idntimes.com/news/ntb/29-warga-diduga-keracunan-mbg-di-bima-dinkes-lakukan-investigasi-00-ldn3d-81r16k""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0706,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,706,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0706,2025-02-18,2025-02-18,day,18 Februari 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Timur,kabupaten,Sumba Timur,53.11,exact,53,-9.660787895234368,120.26131862254613,277290,6975.198,SDK Andaluri,primary,SDK Andaluri,29 Siswa,exact,29,29,29,"{""student"": 29}",29,,,,"[""auto:c31cd349ab""]","[""https://sumba.inews.id/read/558543/puluhan-siswa-sdk-andaluri-diduga-keracunan-usai-santap-menu-makan-bergizi-gratis""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0707,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,707,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0707,2025-07-22,2025-07-22,day,22 Juli 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kota Kupang,kota,Kupang,53.71,exact,53,-10.15389633793275,123.61939014385608,404120,158.885,SMP Negeri 08 Kota Kupang,junior_secondary,SMP Negeri 08 Kota Kupang,186 Siswa,exact,186,186,186,"{""student"": 186}",186,,,,"[""auto:4ed655c7e9""]","[""https://www.kompas.id/artikel/mereka-lemas-keracunan-mbg-di-samping-balai-kota-kupang""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0708,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,708,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0708,2025-07-23,2025-07-23,day,23 Juli 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kota Kupang,kota,Kupang,53.71,exact,53,-10.15389633793275,123.61939014385608,404120,158.885,SD Negeri Tenau,primary,SD Negeri Tenau,13 Siswa,exact,13,13,13,"{""student"": 13}",13,,,,"["":0""]","[""https://www.koranmedia.com/daerah/1351442883/tersebar-di-6-sekolah-ombudsman-ri-perwakilan-ntt-catat-jumlah-korban-keracunan-mbg-capai-ratusan""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0709,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,709,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0709,2025-09-24,2025-09-24,day,24 September 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kota Kupang,kota,Kupang,53.71,exact,53,-10.15389633793275,123.61939014385608,404120,158.885,SD Inpres Liliba,primary,SD Inpres Liliba,11 Siswa,exact,11,11,11,"{""student"": 11}",11,,,,"[""auto:e0c388b154""]","[""https://regional.kompas.com/read/2025/09/24/161744578/diduga-keracunan-mbg-11-siswa-sd-di-kupang-dilarikan-ke-rumah-sakit""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0710,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,710,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0710,2025-07-23,2025-07-23,day,23 Juli 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Kupang,kabupaten,Kupang,53.01,exact,53,-10.072767460089674,123.86446322540102,391539,5130.659,SMA Negeri 1 Taebenu,senior_secondary,SMA Negeri 1 Taebenu,2 Siswa,exact,2,2,2,"{""student"": 2}",2,,,,"["":0""]","[""https://www.koranmedia.com/daerah/1351442883/tersebar-di-6-sekolah-ombudsman-ri-perwakilan-ntt-catat-jumlah-korban-keracunan-mbg-capai-ratusan""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0711,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,711,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0711,2026-05-13,2026-05-13,day,13 Mei 2026,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Kupang,kabupaten,Kupang,53.01,exact,53,-10.072767460089674,123.86446322540102,391539,5130.659,SDN Onitua,primary,SDN Onitua,23 Siswa,exact,23,23,23,"{""student"": 23}",23,,,,"[""auto:73f37c0570""]","[""https://atlasnews.id/daerah/geger-23-siswa-di-kupang-barat-diduga-keracunan-mbg-puskesmas-batakte-sigap-beri-pertolongan-pertama/""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0712,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,712,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0712,2026-06-06,2026-06-06,day,6 Juni 2026,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Kupang,kabupaten,Kupang,53.01,exact,53,-10.072767460089674,123.86446322540102,391539,5130.659,SDN Tapen,primary,SDN Tapen,8 Siswa 1 Guru,exact,9,9,9,"{""student"": 8, ""teacher"": 1}",9,,,,"[""auto:66d61fc17a""]","[""https://atlasnews.id/daerah/diduga-keracunan-mbg-delapan-siswa-dan-seorang-guru-di-takari-jalani-observasi-medis/""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0713,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,713,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0713,2025-07-23,2025-07-23,day,23 Juli 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,kabupaten,Sumba Barat Daya,53.18,exact,53,-9.391735416331608,119.18099193903856,355022,1381.943,SMAN 1 Kota Tambolaka,senior_secondary,SMAN 1 Kota Tambolaka,58 Siswa,exact,58,58,58,"{""student"": 58}",58,,,,"[""auto:3359493a01""]","[""https://www.suara.com/news/2025/07/24/122257/puluhan-siswa-sma-di-sumba-barat-daya-keracunan-mbg""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0714,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,714,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0714,2025-07-23,2025-07-23,day,23 Juli 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,kabupaten,Sumba Barat Daya,53.18,exact,53,-9.391735416331608,119.18099193903856,355022,1381.943,SMKN 2 Tambolaka,senior_secondary,SMKN 2 Tambolaka,7 Siswa,exact,7,7,7,"{""student"": 7}",7,,,,"[""auto:3359493a01""]","[""https://www.suara.com/news/2025/07/24/122257/puluhan-siswa-sma-di-sumba-barat-daya-keracunan-mbg""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0715,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,715,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0715,2025-07-23,2025-07-23,day,23 Juli 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,kabupaten,Sumba Barat Daya,53.18,exact,53,-9.391735416331608,119.18099193903856,355022,1381.943,SMK Don Bosco,senior_secondary,SMK Don Bosco,10 Siswa,exact,10,10,10,"{""student"": 10}",10,,,,"[""auto:3359493a01""]","[""https://www.suara.com/news/2025/07/24/122257/puluhan-siswa-sma-di-sumba-barat-daya-keracunan-mbg""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0716,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,716,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0716,2025-11-10,2025-11-10,day,10 November 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,kabupaten,Sumba Barat Daya,53.18,exact,53,-9.391735416331608,119.18099193903856,355022,1381.943,SMA Manda Elu,senior_secondary,SMA Manda Elu,252 Siswa,exact,252,252,252,"{""student"": 252}",252,,,,"[""auto:86678a75ff""]","[""https://www.metropolitan.id/berita-hari-ini/95316240989/252-siswa-sma-di-ntt-keracunan-massal-setelah-makan-bergizi-gratis-mengeluh-gejala-pusing-dan-mual""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0717,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,717,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0716,2025-11-10,2025-11-10,day,10 November 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,kabupaten,Sumba Barat Daya,53.18,exact,53,-9.391735416331608,119.18099193903856,355022,1381.943,SMAK Alfonsus Waitabula,senior_secondary,SMAK Alfonsus Waitabula,252 Siswa,exact,252,252,252,"{""student"": 252}",,,,,"[""auto:86678a75ff""]","[""https://www.metropolitan.id/berita-hari-ini/95316240989/252-siswa-sma-di-ntt-keracunan-massal-setelah-makan-bergizi-gratis-mengeluh-gejala-pusing-dan-mual""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0718,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,718,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0718,2025-10-03,2025-10-03,day,3 Oktober 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Timor Tengah Selatan,kabupaten,Timor Tengah Selatan,53.02,exact,53,-9.851780619986599,124.26648135633013,490642,3931.747,SD GMIT Soe 2,primary,SD GMIT Soe 2,384 Siswa,exact,384,384,384,"{""student"": 384}",384,,,,"[""auto:15c3a0b6f6""]","[""https://www.tempo.co/politik/bgn-hentikan-operasional-sppg-kota-soe-1-setelah-terjadi-keracunan-mbg-2077551""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0719,id.Daftar_kasus_keracunan_massal_makan_siang_gratis,719,id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0718,2025-10-03,2025-10-03,day,3 Oktober 2025,Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Timor Tengah Selatan,kabupaten,Timor Tengah Selatan,53.02,exact,53,-9.851780619986599,124.26648135633013,490642,3931.747,SD Oenasi,primary,SD Oenasi,384 Siswa,exact,384,384,384,"{""student"": 384}",,,,,"[""auto:15c3a0b6f6""]","[""https://www.tempo.co/politik/bgn-hentikan-operasional-sppg-kota-soe-1-setelah-terjadi-keracunan-mbg-2077551""]","[""count_shared_across_rows""]"
