event_id,date_start,date_end,date_precision,province,kabkota,kabkota_type,kabkota_name,kabkota_kode,kabkota_lat,kabkota_lng,kabkota_population,n_rows,venues,venue_levels,symptomatic,symptomatic_min,symptomatic_max,symptomatic_kind,symptomatic_by_subject,deaths,source_urls,incident_ids,flags
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0265,2025-10-03,2025-10-03,day,Jawa Barat,Kabupaten Kuningan,kabupaten,Kuningan,32.08,-6.975864860855258,108.48310462537334,1239999,1,"[""SMAN 1 Luragung""]","[""senior_secondary""]",103,103,103,exact,"{""student"": 103}",,"[""https://regional.kompas.com/read/2025/10/04/064836178/satu-hari-usai-santap-mbg-ratusan-siswa-di-kuningan-muntah-dan-diare""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0265""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0344,2025-10-03,2025-10-03,day,Jawa Barat,Kabupaten Ciamis,kabupaten,Ciamis,32.07,-7.325899103457777,108.3514012468077,1297783,1,"[""SDN 1 Sindang Sari""]","[""primary""]",10,10,10,exact,"{""student"": 10}",,"[""https://jabar.suara.com/read/2025/10/03/184731/lagi-siswa-sd-di-ciamis-keracunan-massal-usai-santap-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0344""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0366,2025-10-03,2025-10-03,day,Jawa Tengah,Kabupaten Karanganyar,kabupaten,Karanganyar,33.13,-7.595516965884652,110.93964029654224,953696,1,"[""TBA ( Tidak disebutkan)""]",[],168,168,168,exact,"{""student"": 168}",,"[""https://regional.kompas.com/read/2025/10/07/165931478/168-siswa-diduga-keracunan-mbg-sppg-popongan-2-karanganyar-dihentikan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0366""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0402,2025-10-03,2025-10-03,day,Jawa Tengah,Kota Salatiga,kota,Salatiga,33.73,-7.33043714839692,110.5008298965402,198971,1,"[""SMP Negeri 8 Salatiga""]","[""junior_secondary""]",192,192,192,exact,"{""student"": 192}",,"[""https://harian7.com/2025/10/ratusan-siswa-smpn-8-salatiga-absen-diduga-keracunan-makanan-mbg.html""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0402""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0431,2025-10-03,2025-10-03,day,Jawa Tengah,Kabupaten Purworejo,kabupaten,Purworejo,33.06,-7.713974600894097,110.00829855421505,809651,2,"[""SMPN 8 Purworejo"", ""SMAN 3 Purworejo.""]","[""junior_secondary"", ""senior_secondary""]",134,134,134,exact,"{""student"": 134}",,"[""https://regional.kompas.com/read/2025/10/04/105048078/bertambah-lagi-jumlah-korban-keracunan-mbg-di-purworejo-kini-134-orang""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0431"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0432""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0508,2025-10-03,2025-10-03,day,DI Yogyakarta,Kabupaten Gunungkidul,kabupaten,Gunungkidul,34.03,-7.964079635059824,110.6015380965454,776926,1,"[""SD Negeri 03 Piyaman""]","[""primary""]",6,6,6,exact,"{""student"": 6}",,"[""https://www.detik.com/jogja/berita/d-8143427/keracunan-mbg-hari-ini-juga-terjadi-di-gunungkidul""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0508""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0718,2025-10-03,2025-10-03,day,Nusa Tenggara Timur,Kabupaten Timor Tengah Selatan,kabupaten,Timor Tengah Selatan,53.02,-9.851780619986599,124.26648135633013,490642,12,"[""SD GMIT Soe 2"", ""SD Oenasi"", ""SD Inpres Soe"", ""SD Advent"", ""Posyandu Kota Baru"", ""Posyandu Bhayangkari"", ""Pasyandu Nonohonis"", ""Posyandu Maleset"", ""SMA Karya"", ""Paud Cendana"", ""TK Et Labora"", ""TK Oenasi""]","[""community_health_post"", ""early_childhood"", ""primary"", ""senior_secondary""]",384,384,384,exact,"{""student"": 384}",,"[""https://www.tempo.co/politik/bgn-hentikan-operasional-sppg-kota-soe-1-setelah-terjadi-keracunan-mbg-2077551""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0718"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0719"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0720"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0721"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0722"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0723"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0724"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0725"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0726"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0727"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0728"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0729""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0146,2025-10-06,2025-10-06,day,Lampung,Kabupaten Lampung Tengah,kabupaten,Lampung Tengah,18.02,-4.977246742581951,105.21014035161986,1394395,1,"[""SMA Negeri 1 Punggur""]","[""senior_secondary""]",14,14,14,exact,"{""student"": 14}",,"[""https://lampung.idntimes.com/news/lampung/belasan-siswa-sma-di-lamteng-diduga-keracunan-mbg-jaksa-turun-tangan-00-5h6fh-5xq1g3""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0146""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0403,2025-10-06,2025-10-06,day,Jawa Tengah,Kota Salatiga,kota,Salatiga,33.73,-7.33043714839692,110.5008298965402,198971,1,"[""TBA (Tidak Disebutkan)""]",[],12,12,12,exact,"{""student"": 12}",,"[""https://solopos.espos.id/imbas-12-pelajar-diduga-keracunan-mbg-sppg-karanganyar-ditutup-2149197""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0403""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0037,2025-10-07,2025-10-07,day,Sumatera Barat,Kota Padang Panjang,kota,Padang Panjang,13.74,-0.4621189750496027,100.39039860910817,63895,6,"[""SDN 9 Kelurahan Ekor Lubuk"", ""SDN 10 Tabek Gadang"", ""SDN 7 Kelurahan Ganting"", ""SDN 5 Kelurahan Sigando"", ""SMPN 3 Kelurahan Ekor Lubuk"", ""SMKN 2 Kelurahan Ganting""]","[""junior_secondary"", ""primary"", ""senior_secondary""]",29,29,29,exact,"{""student"": 29}",,"[""https://regional.kompas.com/read/2026/01/13/134340278/11-siswa-sd-di-lampung-utara-keracunan-makan-bergizi-gratis-kepsek-ngamuk""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0037"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0038"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0039"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0040"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0041"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0042""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0749,2025-10-07,2025-10-07,day,Gorontalo,Kota Gorontalo,kota,Gorontalo,75.71,0.5319060577592112,123.0595026528477,204360,1,"[""SMK Tridarma""]","[""senior_secondary""]",11,11,11,exact,"{""student"": 11}",,"[""https://www.hulondalo.id/news/96416054595/11-siswa-smk-tridarma-kota-gorontalo-diduga-keracunan-usai-konsumsi-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0749""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0386,2025-10-08,2025-10-08,day,Jawa Tengah,Kabupaten Klaten,kabupaten,Klaten,33.10,-7.712385036340197,110.59213566770745,1302648,1,"[""SMPN 1 Wedi""]","[""junior_secondary""]",49,49,49,exact,"{""student"": 49}",,"[""https://www.detik.com/jateng/berita/d-8153672/korban-keracunan-mbg-di-wedi-klaten-bertambah-total-49-siswa""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0386""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0184,2025-10-09,2025-10-09,day,Kalimantan Selatan,Kabupaten Banjar,kabupaten,Banjar,63.03,-3.408734828681626,114.84815554140891,590393,5,"[""Sekolah Islam Terpadu Assalam"", ""SD Muhammadiyah"", ""SDN 1 Tungkaran"", ""SDN 1 Pasayangan"", ""SMA IT Assalam""]","[""primary"", ""senior_secondary""]",134,134,134,exact,"{""student"": 134}",,"[""https://banjarmasin.tribunnews.com/kalsel/1333897/134-pelajar-di-martapura-keracunan-massal-satgas-mbg-banjar-sebut-bukan-keteledoran""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0184"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0185"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0186"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0187"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0188""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0228,2025-10-09,2025-10-09,day,Jawa Barat,Kabupaten Cianjur,kabupaten,Cianjur,32.03,-6.822746173673224,107.1394835830441,2638825,1,"[""Yayasan Raudhatul Muttaqin""]",[],16,16,16,exact,"{""student"": 16}",,"[""https://cianjurekspres.disway.id/read/19461/kasus-dugaan-keracunan-mbg-terulang-kembali-di-cianjur-16-siswa-jadi-korban""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0228""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0367,2025-10-09,2025-10-09,day,Jawa Tengah,Kabupaten Karanganyar,kabupaten,Karanganyar,33.13,-7.595516965884652,110.93964029654224,953696,5,"[""TK Nglebak 1"", ""TK Nglebak 2"", ""SD Negeri 2 Nglebak"", ""SDN 3 Ngeblak"", ""SMP Negeri 1 Tawangmangu""]","[""early_childhood"", ""junior_secondary"", ""primary""]",105,105,105,exact,"{""student"": 105}",,"[""https://www.klikwarta.com/105-siswa-di-tawangmangu-karanganyar-keracunan-menu-mbg-satu-dapur-sppg-ditutup-sementara""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0367"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0368"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0369"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0370"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0371""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0783,2025-10-11,2025-10-11,day,Sulawesi Tengah,Kabupaten Banggai,kabupaten,Banggai,72.01,-0.9943229896836165,122.78853827900993,377804,1,"[""SMAN 1 Moilong""]","[""senior_secondary""]",123,123,123,exact,"{""student"": 123}",,"[""https://www.kilasbanggai.com/uncategorized/keracunan-mbg-di-moilong-terus-bertambah-tembus-123-siswa-44-orang-rawat-inap/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0783""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0695,2025-10-12,2025-10-12,day,Nusa Tenggara Barat,Kota Bima,kota,Bima,52.72,-8.461655165060522,118.74871988305718,165113,2,"[""SDN 11 Kota Bima"", ""SDN 42 Kota Bima""]","[""primary""]",23,23,23,exact,"{""student"": 23}",,"[""https://www.detik.com/bali/nusra/d-8157046/mbg-makan-korban-lagi-guru-siswa-dua-sd-di-bima-keracunan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0695"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0696""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0247,2025-10-13,2025-10-13,day,Jawa Barat,Kabupaten Tasikmalaya,kabupaten,Tasikmalaya,32.06,-7.361038703594784,108.11307619839148,1996059,1,"[""Posyandu Daerah Manonjaya""]","[""community_health_post""]",11,11,11,exact,"{""child"": 11}",,"[""https://bandung.kompas.com/read/2025/10/14/182839778/balita-di-tasikmalaya-diduga-keracunan-mbg-orangtua-pembagian-siang-dimakan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0247""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0372,2025-10-13,2025-10-13,day,Jawa Tengah,Kabupaten Karanganyar,kabupaten,Karanganyar,33.13,-7.595516965884652,110.93964029654224,953696,1,"[""SMPN 1 Colomadu""]","[""junior_secondary""]",17,17,17,exact,"{""student"": 17}",,"[""https://news.detik.com/berita/d-8159232/17-siswa-smp-di-karanganyar-diduga-keracunan-mbg-dilarikan-ke-puskesmas""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0372""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0586,2025-10-13,2025-10-13,day,Jawa Timur,Kabupaten Tulungagung,kabupaten,Tulungagung,35.04,-8.064364715839401,111.90068000547873,1139224,2,"[""SDN 1 Tanggung"", ""SMPN 1 Boyolangu""]","[""junior_secondary"", ""primary""]",68,68,68,exact,"{""student"": 68}",,"[""https://surabaya.kompas.com/read/2025/10/14/130005978/keracunan-mbg-di-tulungagung-bertambah-jadi-68-siswa-kadinkes-dari-awal""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0586"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0587""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0684,2025-10-13,2025-10-13,day,Nusa Tenggara Barat,Kabupaten Lombok Timur,kabupaten,Lombok Timur,52.03,-8.650938604217814,116.52965363887955,1457591,1,"[""MA Ma'arif Pondok Pesantren Baitul Rahman""]","[""senior_secondary""]",51,51,51,exact,"{""santri"": 51}",,"[""https://mataram.antaranews.com/berita/496981/puluhan-santri-di-lotim-diare-diduga-usai-santap-mbg-begini-tanggapan-sppg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0684""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0315,2025-10-14,2025-10-15,day,Jawa Barat,Kabupaten Bandung Barat,kabupaten,Bandung Barat,32.17,-6.865221399999999,107.49197670000001,1911661,7,"[""SMPN 1 Cisarua"", ""SDN 1 Garuda"", ""SD Negeri 1 Barukai"", ""SMKN 1 Cisarua"", ""SMP Karya Prestasi Mandiri"", ""SMK Widya Karya"", ""pesantren Bani Sulaiman""]","[""junior_secondary"", ""pesantren"", ""primary"", ""senior_secondary""]",518,518,518,exact,"{""student"": 518}",,"[""https://bandung.kompas.com/read/2025/10/16/135546578/korban-keracunan-mbg-di-bandung-barat-tembus-518-korban-50-siswa-masih""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0315"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0316"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0317"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0318"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0319"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0320"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0321""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0559,2025-10-14,2025-10-14,day,Jawa Timur,Kabupaten Tuban,kabupaten,Tuban,35.23,-6.8961044097904685,112.06506272537278,1266396,1,"[""SMKN Tambakboyo""]","[""senior_secondary""]",8,8,8,exact,"{""student"": 8}",,"[""https://www.detik.com/jatim/berita/d-8160971/8-siswa-smkn-tambakboyo-tuban-dilarikan-ke-puskesmas-gegara-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0559""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0009,2025-10-15,2025-10-15,day,Sumatera Utara,Kabupaten Toba,kabupaten,Toba,12.12,2.3318009358602985,99.05102147349844,220508,2,"[""SD Tanding Laguboti"", ""SMPN 1 Laguboti""]","[""junior_secondary"", ""primary""]",121,121,121,exact,"{""student"": 121}",,"[""https://metrodaily.jawapos.com/sumut/2356723516/121-orang-diduga-keracunan-mbg-di-toba-32-masih-dirawat-di-rs""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0009"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0010""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0373,2025-10-15,2025-10-15,day,Jawa Tengah,Kabupaten Karanganyar,kabupaten,Karanganyar,33.13,-7.595516965884652,110.93964029654224,953696,1,"[""SMPN 1 Karanganyar""]","[""junior_secondary""]",,100,999,vague,{},,"[""https://jateng.harianjogja.com/read/2025/10/16/648/1232160/santap-menu-mbg-ratusan-siswa-smp-di-karanganyar-alami-keracunan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0373""]","[""count_vague""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0519,2025-10-15,2025-10-15,day,DI Yogyakarta,Kota Yogyakarta,kota,Yogyakarta,34.71,-7.799905025562796,110.39137075421564,415605,1,"[""SMAN 1 Yogyakarta""]","[""senior_secondary""]",426,426,426,exact,"{""student"": 426}",,"[""https://yogyakarta.kompas.com/read/2025/10/16/141711978/426-siswa-sma-1-yogyakarta-sakit-perut-usai-santap-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0519""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0520,2025-10-15,2025-10-15,day,DI Yogyakarta,Kota Yogyakarta,kota,Yogyakarta,34.71,-7.799905025562796,110.39137075421564,415605,1,"[""SMA Muhammadiyah 7 Yogyakarta""]","[""senior_secondary""]",65,65,65,exact,"{""student"": 65}",,"[""https://yogyakarta.kompas.com/read/2025/10/16/175003078/65-siswa-sma-muhammadiyah-7-yogyakarta-diare-usai-santap-mbg-dari-sppg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0520""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0546,2025-10-15,2025-10-15,day,Jawa Timur,Kabupaten Pamekasan,kabupaten,Pamekasan,35.28,-7.156884154270928,113.47188259653895,904965,1,"[""SDN Toronan 1""]","[""primary""]",9,9,9,exact,"{""student"": 9}",,"[""https://sekitarjatim.com/2025/10/15/sembilan-siswa-sd-di-pamekasan-diduga-keracunan-makanan-program-bergizi-gratis/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0546""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0337,2025-10-16,2025-10-16,day,Jawa Barat,Kabupaten Bogor,kabupaten,Bogor,32.01,-6.479478948089524,106.82471731002641,5809790,1,"[""SDN Ciangsana 02 Bogor""]","[""primary""]",7,7,7,exact,"{""student"": 7}",,"[""https://bandung.kompas.com/read/2025/10/17/222324678/diduga-keracunan-mbg-7-siswa-sdn-ciangsana-02-bogor-mual-dan-muntah""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0337""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0248,2025-10-17,2025-10-17,day,Jawa Barat,Kabupaten Tasikmalaya,kabupaten,Tasikmalaya,32.06,-7.361038703594784,108.11307619839148,1996059,1,"[""SDN Margamulya""]","[""primary""]",13,13,13,exact,"{""student"": 13}",,"[""https://bandung.kompas.com/read/2025/10/17/163905178/13-siswa-sd-di-tasikmalaya-diduga-keracunan-mbg-menu-nasi-goreng-guru""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0248""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0593,2025-10-17,2025-10-17,day,Jawa Timur,Kabupaten Magetan,kabupaten,Magetan,35.20,-7.656157297486492,111.32926865421445,692800,2,"[""SDN 2 Kediren"", ""MI Nurul Dholam""]","[""primary""]",12,12,12,exact,"{""student"": 12}",,"[""https://jatim.idntimes.com/news/jawa-timur/usai-santap-mbg-12-siswa-sd-di-magetan-dilarikan-ke-puskesmas-c1c2-01-33lrd-5rwtlj""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0593"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0594""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0685,2025-10-17,2025-10-17,day,Nusa Tenggara Barat,Kabupaten Lombok Timur,kabupaten,Lombok Timur,52.03,-8.650938604217814,116.52965363887955,1457591,1,"[""SMP Islam Terpadu Lukman Hakim Pohgading""]","[""junior_secondary""]",23,23,23,exact,"{""student"": 23}",,"[""https://lombok.tribunnews.com/ntb/94732/dikes-cari-penyebab-puluhan-siswi-di-lombok-timur-diduga-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0685""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0822,2025-10-20,2025-10-21,day,Maluku,Kabupaten Seram Bagian Barat,kabupaten,Seram Bagian Barat,81.06,-3.066663330229327,128.23003905355495,217389,4,"[""TK Cemara"", ""SD Inpres Talaga Ratu"", ""MIN 2 Seram Bagian Barat"", ""SMA Negeri 1 kairatu""]","[""early_childhood"", ""primary"", ""senior_secondary""]",236,236,236,exact,"{""student"": 236}",,"[""https://rakyatmaluku.fajar.co.id/2025/10/23/polres-sbb-periksa-14-pengelola-dapur-usut-penyebab-236-siswa-keracunan-mbg/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0822"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0823"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0824"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0825""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0189,2025-10-21,2025-10-21,day,Kalimantan Selatan,Kota Banjarmasin,kota,Banjarmasin,63.71,-3.327490958483104,114.58899911265445,681693,1,"[""SMPN 33 Banjarmasin""]","[""junior_secondary""]",40,40,40,exact,"{""student"": 40}",,"[""https://www.detik.com/kalimantan/berita/d-8170946/puluhan-siswa-smpn-33-banjarmasin-diduga-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0189""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0757,2025-10-21,2025-10-21,day,Sulawesi Barat,Kabupaten Mamuju,kabupaten,Mamuju,76.02,-2.6897491591296983,118.88453367460207,288382,1,"[""MTS Darus Qur’an Nur Hadis Nahdatul Waton Gentungan""]","[""junior_secondary""]",26,26,26,exact,"{""student"": 25, ""child"": 1}",,"[""https://regional.kompas.com/read/2025/10/23/155851478/siswa-mts-di-mamuju-yang-keracunan-mbg-bertambah-jadi-25-orang-dinkes""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0757""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0348,2025-10-22,2025-10-22,day,Jawa Barat,Kota Cirebon,kota,Cirebon,32.74,-6.706735309782623,108.55824665420744,356629,1,"[""SDN Kesenden""]","[""primary""]",13,13,13,exact,"{""student"": 13}",,"[""https://suaracirebon.com/2025/10/24/13-murid-sdn-kesenden-cirebon-diduga-keracunan-mbg/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0348""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0322,2025-10-23,2025-10-23,day,Jawa Barat,Kabupaten Bandung Barat,kabupaten,Bandung Barat,32.17,-6.865221399999999,107.49197670000001,1911661,1,"[""SMPN 1 Lembang""]","[""junior_secondary""]",30,30,30,exact,"{""student"": 30}",,"[""https://rejabar.republika.co.id/berita/t4l7g2512/lagi-keracunan-terjadi-usai-konsumsi-mbg-di-bandung-barat-korban-puluhan-siswa""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0322""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0595,2025-10-23,2025-10-23,day,Jawa Timur,Kabupaten Banyuwangi,kabupaten,Banyuwangi,35.10,-8.223037204830721,114.36643523941463,1791789,1,"[""MAN 1 Banyuwangi""]","[""senior_secondary""]",112,112,112,exact,"{""student"": 112}",,"[""https://seblang.com/bencana/dugaan-keracunan-massal-mbg-112-siswa-man-1-banyuwangi-terserang-diare/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0595""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0599,2025-10-23,2025-10-23,day,Jawa Timur,Kabupaten Malang,kabupaten,Malang,35.07,-8.105459029077382,112.57329134091296,2734623,1,"[""MTs Al-Khalifah""]","[""junior_secondary""]",38,38,38,exact,"{""student"": 38}",,"[""https://radarmalang.jawapos.com/kabupaten-malang/816855702/sebanyak-38-siswa-mts-al-khalifah-keracunan-setelah-mengonsumsi-mbg-berdasar-hasil-uji-laboratorium-ditemukan-zat-nitrit-dan-bakteri-e-coli""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0599""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0497,2025-10-24,2025-10-24,day,DI Yogyakarta,Kabupaten Sleman,kabupaten,Sleman,34.04,-7.71654673418279,110.35577266770737,1125571,3,"[""SD Jombor Lor"", ""SMP Negeri 2 Mlati"", ""MAN 3 Yogyakarta""]","[""junior_secondary"", ""primary"", ""senior_secondary""]",300,300,300,exact,"{""student"": 300}",,"[""https://jogja.suara.com/read/2025/10/24/125019/terjadi-lagi-ratusan-siswa-di-sleman-diare-dan-pusing-massal-setelah-santap-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0497"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0498"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0499""]","[""count_shared_across_rows""]"
